geoid10,walk_min_venue,walk_min_rail,walk_min_28x28,euclid_km_venue,euclid_km_rail,network_method_walk,walk_speed_kmh,detour_factor,venues_within_15min_walk,rail_within_15min_walk,projects_within_15min_walk,venues_within_30min_walk,rail_within_30min_walk,projects_within_30min_walk,venues_within_45min_walk,rail_within_45min_walk,projects_within_45min_walk,transit_min_to_venue_via_rail,rail_invehicle_min_to_venue_stop,within_30min_transit_venue,within_45min_transit_venue,scenario_S0_access,scenario_S1_delta,scenario_S2_delta,scenario_S3_delta,scenario_S1_access,scenario_S2_access,scenario_S3_access
06037575500,59.796658897376254,43.085006897561996,52.23946592905745,3.322036605409792,2.393611494309,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,7,0,59.796658897376254,,False,False,0.236329769340358,0.0,0.0,0.0,0.236329769340358,0.236329769340358,0.236329769340358
06037108102,242.55905166590233,370.27081069379057,96.6227167704926,13.475502870327908,20.570600594099478,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,370.27081069379057,0.0,False,False,0.034758053428094765,0.02589077895041738,0.08650251677921388,0.0,0.060648832378512145,0.12126057020730864,0.034758053428094765
06037108103,239.70301100676846,353.031151894293,127.66133963344453,13.316833944820468,19.612841771905163,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,353.031151894293,0.0,False,False,0.03639362948908431,0.024695292531196768,0.058172591012558506,0.0,0.06108892202028108,0.09456622050164282,0.03639362948908431
06037109300,198.17289698426634,272.2080331163748,170.9037436925034,11.009605388014796,15.122668506465264,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,272.2080331163748,0.0,False,False,0.04669492725034539,0.02567559419178276,0.02567559419178276,0.0,0.07237052144212815,0.07237052144212815,0.04669492725034539
06037109200,211.6802403880732,273.0957902011006,186.08857256441863,11.760013354892955,15.171988344505587,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,273.0957902011006,0.0,False,False,0.0465502012114017,0.02030972209195711,0.02030972209195711,0.0,0.06685992330335881,0.06685992330335881,0.0465502012114017
06037109500,215.85620277892224,234.05335817171172,198.83558258713052,11.992011265495679,13.002964342872872,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,234.05335817171172,0.0,False,False,0.05389672844653173,0.008946281687580576,0.008946281687580576,0.0,0.06284301013411231,0.06284301013411231,0.05389672844653173
06037111202,195.1531397929338,302.57375046454166,145.95625028331196,10.841841099607434,16.809652803585646,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,302.57375046454166,0.0,False,False,0.04220650316871123,0.033794536419512425,0.04149848890046283,0.0,0.07600103958822366,0.08370499206917406,0.04220650316871123
06037111301,179.7341514160733,293.53988414896713,140.94412138321405,9.985230634226292,16.307771341609282,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,293.53988414896713,0.0,False,False,0.04344899643808884,0.040117673393859514,0.04297538331221589,0.0,0.08356666983194835,0.08642437975030473,0.04344899643808884
06037111302,166.73790711121538,282.2475070172087,133.43115882502818,9.263217061734187,15.680417056511592,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,282.2475070172087,0.0,False,False,0.04510892288390804,0.045739572806360346,0.045739572806360346,0.0,0.09084849569026839,0.09084849569026839,0.04510892288390804
06037111400,168.80783890934867,265.2617658575018,138.8972577047979,9.378213272741593,14.736764769861212,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,265.2617658575018,0.0,False,False,0.04785918119902073,0.03972724438342712,0.03972724438342712,0.0,0.08758642558244785,0.08758642558244785,0.04785918119902073
06037109700,180.3852029485977,255.04580855355468,154.18709592948127,10.021400163810982,14.169211586308592,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,255.04580855355468,0.0,False,False,0.04968095970346625,0.02991132281400103,0.02991132281400103,0.0,0.07959228251746728,0.07959228251746728,0.04968095970346625
06037920332,418.4071202214016,479.9068330551166,60.75630208698088,23.244840012300088,26.661490725284253,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,479.9068330551166,0.0,False,False,0.02703213209694829,0.15293006177393076,0.15293006177393076,0.0,0.17996219387087906,0.17996219387087906,0.02703213209694829
06037121600,147.34437267718337,101.69183027412183,103.27914153562257,8.185798482065742,5.649546126340101,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,101.69183027412183,0.0,False,False,0.11591666479898104,0.0,0.0,0.0,0.11591666479898104,0.11591666479898104,0.11591666479898104
06037541802,159.4228301780417,48.58818044648171,148.91007015787807,8.856823898780094,2.6993433581378725,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,159.4228301780417,,False,False,0.2153263465222274,0.0,0.0,0.0,0.2153263465222274,0.2153263465222274,0.2153263465222274
06037540700,127.82890049083608,13.412728122860162,130.41031860245832,7.1016055828242255,0.7451515623811201,detour_factor_1.35,4.5,1.35,0,2,0,0,7,0,0,14,0,127.82890049083608,,False,False,0.4985157667109816,0.0,0.0,0.0,0.4985157667109816,0.4985157667109816,0.4985157667109816
06037540901,116.42899739004157,20.260488182291525,104.03130009379267,6.4682776327800875,1.1255826767939736,detour_factor_1.35,4.5,1.35,0,0,0,0,8,0,0,12,0,116.42899739004157,,False,False,0.3968983798741638,0.0,0.0,0.0,0.3968983798741638,0.3968983798741638,0.3968983798741638
06037540800,108.28044875938552,23.505596995542408,105.00635183590332,6.015580486632528,1.305866499752356,detour_factor_1.35,4.5,1.35,0,0,0,0,4,0,0,15,0,108.28044875938552,,False,False,0.36193595238247633,0.0,0.0,0.0,0.36193595238247633,0.36193595238247633,0.36193595238247633
06037540902,94.99890212953345,39.315234863851714,82.84701868458306,5.27771678497408,2.1841797146584283,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,8,0,94.99890212953345,,False,False,0.2532515847989618,0.0,0.0,0.0,0.2532515847989618,0.2532515847989618,0.2532515847989618
06037541605,114.15832974686639,21.520842966574186,140.27049658341366,6.3421294303814655,1.1956023870318992,detour_factor_1.35,4.5,1.35,0,0,0,0,3,0,0,3,0,114.15832974686639,,False,False,0.3825462182380914,0.0,0.0,0.0,0.3825462182380914,0.3825462182380914,0.3825462182380914
06037139303,77.41664515356639,260.2281009557211,60.45004179662671,4.300924730753688,14.457116719762283,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,260.2281009557211,0.0,False,False,0.04873981366556542,0.13196936790614175,0.13196936790614175,0.0,0.18070918157170718,0.18070918157170718,0.04873981366556542
06037139301,115.16120185772984,297.8365024835762,94.1364386449834,6.397844547651657,16.546472360198678,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,297.8365024835762,0.0,False,False,0.042849054755996936,0.08121683919624376,0.08121683919624376,0.0,0.12406589395224069,0.12406589395224069,0.042849054755996936
06037460301,94.75633629493674,116.11943709809545,325.91849675655743,5.264240905274264,6.45107983878308,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,94.75633629493674,,False,False,0.10299766693982042,0.0,0.0,0.0,0.10299766693982042,0.10299766693982042,0.10299766693982042
06037460200,93.40206672192149,98.38526669185974,300.1775481108158,5.189003706773415,5.465848149547763,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,93.40206672192149,,False,False,0.11934747956317572,0.0,0.0,0.0,0.11934747956317572,0.11934747956317572,0.11934747956317572
06037300800,95.286583502839,137.3378453205284,259.02509319794956,5.293699083491055,7.62988029558491,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,137.3378453205284,0.0,False,False,0.08849292513974502,0.0,0.0,0.0,0.08849292513974502,0.08849292513974502,0.08849292513974502
06037460501,118.68732130417857,157.2583446629288,313.8530065878064,6.593740072454364,8.736574703496045,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,157.2583446629288,0.0,False,False,0.07815934217861133,0.0,0.0,0.0,0.07815934217861133,0.07815934217861133,0.07815934217861133
06037461100,64.00869332979961,67.1136631385565,277.7048139458383,3.5560385183222003,3.7285368410309165,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,64.00869332979961,,False,False,0.16574059838259256,0.0,0.0,0.0,0.16574059838259256,0.16574059838259256,0.16574059838259256
06037460600,155.2519534375369,195.89950918643726,285.0275171301956,8.625108524307606,10.88330606591318,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,195.89950918643726,0.0,False,False,0.06372485873996314,0.0,0.0,0.0,0.06372485873996314,0.06372485873996314,0.06372485873996314
06037137502,183.93853159262588,340.7377326668375,168.2933673910823,10.218807310701438,18.929874037046524,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,340.7377326668375,0.0,False,False,0.037657223686633864,0.03575342177547888,0.03575342177547888,0.0,0.07341064546211275,0.07341064546211275,0.037657223686633864
06037139302,85.76274726059151,268.54418744919906,67.39757167936384,4.7645970700328615,14.919121524955502,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,268.54418744919906,0.0,False,False,0.04730186818841775,0.11785586578268409,0.11785586578268409,0.0,0.16515773397110184,0.16515773397110184,0.04730186818841775
06037139200,62.90268151178054,245.7094176202624,47.823684156928344,3.4945934173211413,13.650523201125687,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,245.7094176202624,0.0,False,False,0.05147155550290552,0.16654648854995338,0.16654648854995338,0.0,0.2180180440528589,0.2180180440528589,0.05147155550290552
06037139701,35.82953349932086,199.8068646380631,35.82650089935286,1.9905296388511584,11.100381368781283,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,1,35.82953349932086,,False,True,0.0625566338974813,0.11504088257129495,0.20866749737650192,0.0,0.17759751646877625,0.2712241312739832,0.0625566338974813
06037139703,94.87352674530207,255.38090101147293,94.87331019993366,5.2707514858501145,14.187827833970719,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,94.87352674530207,,False,False,0.04961900647296707,0.06603399163055104,0.07360201672820207,0.0,0.11565299810351812,0.12322102320116915,0.04961900647296707
06037131020,101.71388832367353,277.1411541245457,69.70535789016967,5.650771573537418,15.396730784696986,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,277.1411541245457,0.0,False,False,0.04590190846026285,0.11466581168173659,0.11466581168173659,0.0,0.16056772014199944,0.16056772014199944,0.04590190846026285
06037141400,37.37067533821602,166.62377934240547,37.3643745394207,2.0761486299008896,9.256876630133636,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,1,37.37067533821602,,False,True,0.07409172738483756,0.07905098960034114,0.18890504096608302,0.0,0.1531427169851787,0.26299676835092056,0.07409172738483756
06037141302,57.13962536675171,145.8133040939296,57.1333666962344,3.174423631486206,8.100739116329422,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,57.13962536675171,,False,False,0.08378017625051776,0.04105146044949538,0.10543449291575063,0.0,0.12483163670001314,0.1892146691662684,0.08378017625051776
06037143100,17.498702109438092,19.43963845550116,53.29198519301271,0.9721501171910051,1.079979914194509,detour_factor_1.35,4.5,1.35,0,0,0,2,5,0,2,5,0,19.43963845550116,0.0,True,True,0.4068393131768385,0.0,0.0,0.0,0.4068393131768385,0.4068393131768385,0.4068393131768385
06037462800,97.41120232859353,18.471361291048932,186.92499310584907,5.41173346269964,1.0261867383916072,detour_factor_1.35,4.5,1.35,0,0,0,0,3,0,0,6,0,97.41120232859353,,False,False,0.41922532163260173,0.0,0.0,0.0,0.41922532163260173,0.41922532163260173,0.41922532163260173
06037463101,40.89229300321731,23.198198707215166,139.51173471215697,2.271794055734295,1.2887888170675093,detour_factor_1.35,4.5,1.35,0,0,0,0,3,0,1,3,0,40.89229300321731,,False,True,0.3649814992301412,0.0,0.0,0.0,0.3649814992301412,0.3649814992301412,0.3649814992301412
06037462900,79.42318698811277,17.581048108455597,178.57046951983097,4.412399277117376,0.9767248949141999,detour_factor_1.35,4.5,1.35,0,0,0,0,3,0,0,6,0,79.42318698811277,,False,False,0.43129872607801295,0.0,0.0,0.0,0.43129872607801295,0.43129872607801295,0.43129872607801295
06037462700,83.82276897131489,0.9257745012700682,198.6333819732856,4.656820498406383,0.051431916737226004,detour_factor_1.35,4.5,1.35,0,3,0,0,5,0,0,7,0,83.82276897131489,,False,False,0.9350748649909613,0.0,0.0,0.0,0.9350748649909613,0.9350748649909613,0.9350748649909613
06037300400,197.48671381921667,233.39263100436023,234.89758103319548,10.971484101067592,12.966257278020013,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,197.48671381921667,,False,False,0.05404106280068689,0.0,0.0,0.0,0.05404106280068689,0.05404106280068689,0.05404106280068689
06037462600,86.03568941388185,17.63766671766389,212.96186152268365,4.779760522993436,0.9798703732035494,detour_factor_1.35,4.5,1.35,0,0,0,0,3,0,0,7,0,86.03568941388185,,False,False,0.43051026157949385,0.0,0.0,0.0,0.43051026157949385,0.43051026157949385,0.43051026157949385
06037463200,72.53789130856018,22.505704351817517,153.04483592964775,4.029882850475565,1.2503169084343064,detour_factor_1.35,4.5,1.35,0,0,0,0,3,0,0,3,0,72.53789130856018,,False,False,0.3720337987439244,0.0,0.0,0.0,0.3720337987439244,0.3720337987439244,0.3720337987439244
06037406101,157.09050659662446,90.45939680816932,193.90328025033338,8.727250366479137,5.025522044898295,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,157.09050659662446,,False,False,0.12846114862915484,0.0,0.0,0.0,0.12846114862915484,0.12846114862915484,0.12846114862915484
06037430102,111.2127995712953,22.33332104103691,135.8159659393064,6.178488865071961,1.2407400578353838,detour_factor_1.35,4.5,1.35,0,0,0,0,6,0,0,9,0,111.2127995712953,,False,False,0.3738319045397921,0.0,0.0,0.0,0.3738319045397921,0.3738319045397921,0.3738319045397921
06037404702,120.54987975330032,123.48682303649855,85.95182119452201,6.697215541850016,6.860379057583254,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,120.54987975330032,,False,False,0.09745152824772871,0.03684179482498251,0.03684179482498251,0.03684179482498251,0.13429332307271122,0.13429332307271122,0.13429332307271122
06037404701,111.29695792528106,122.32721301401627,66.03111525512566,6.183164329182281,6.795956278556459,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,111.29695792528106,,False,False,0.0982845321822178,0.0697168030563444,0.0697168030563444,0.0697168030563444,0.1680013352385622,0.1680013352385622,0.1680013352385622
06037408623,57.934926238429654,266.54061797818264,145.01055418308945,3.2186070132460918,14.807812109899034,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,266.54061797818264,0.0,False,False,0.04764049412548779,0.03656441925931499,0.03656441925931499,0.006954485605657104,0.08420491338480278,0.08420491338480278,0.054594979731144896
06037403319,168.93966895127184,186.2552193396675,64.38945262283984,9.385537163959546,10.347512185537083,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,186.2552193396675,0.0,False,False,0.06680409850548001,0.10474576514521079,0.10474576514521079,0.012432574595328871,0.1715498636506908,0.1715498636506908,0.07923667310080888
06037408401,68.52221445932484,229.14337293313827,148.777702227878,3.8067896921847133,12.730187385174347,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,68.52221445932484,,False,False,0.05498809984114749,0.027260053636959276,0.027260053636959276,0.027260053636959276,0.08224815347810677,0.08224815347810677,0.08224815347810677
06037460700,81.19073569684483,122.30692782669087,283.69476593825385,4.510596427602491,6.794829323705048,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,122.30692782669087,0.0,False,False,0.09829923076897558,0.0,0.0,0.0,0.09829923076897558,0.09829923076897558,0.09829923076897558
06037503702,214.70108749267183,198.27183368839516,119.18125296049998,11.927838194037323,11.015101871577508,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,198.27183368839516,0.0,False,False,0.06301043363446891,0.03760742064285914,0.03760742064285914,0.03760742064285914,0.10061785427732806,0.10061785427732806,0.10061785427732806
06037532102,130.86461898168096,99.75302801988988,102.59565342757294,7.270256610093386,5.541834889993882,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,99.75302801988988,0.0,False,False,0.11790399101874811,0.0,0.0,0.0,0.11790399101874811,0.11790399101874811,0.11790399101874811
06037503402,194.9561268221138,179.58486515954993,115.58310729474049,10.830895934561877,9.97693695330833,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,179.58486515954993,0.0,False,False,0.06911392205347179,0.03431224506977537,0.03431224506977537,0.03431224506977537,0.10342616712324716,0.10342616712324716,0.10342616712324716
06037501600,140.0568182462119,203.1636373069409,168.95370653460253,7.780934347011771,11.286868739274494,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,203.1636373069409,0.0,False,False,0.06158669700504795,0.011558016645429485,0.011558016645429485,0.011558016645429485,0.07314471365047744,0.07314471365047744,0.07314471365047744
06037503501,220.96397837274273,152.92275089792324,87.84750942485238,12.275776576263484,8.495708383217957,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,152.92275089792324,0.0,False,False,0.08019756627244462,0.05157968493309195,0.05157968493309195,0.05157968493309195,0.13177725120553657,0.13177725120553657,0.13177725120553657
06037503502,210.25293258720575,175.63332694697382,104.66645772964007,11.680718477066986,9.757407052609656,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,175.63332694697382,0.0,False,False,0.07055918389812832,0.04243536645847089,0.04243536645847089,0.04243536645847089,0.11299455035659921,0.11299455035659921,0.11299455035659921
06037503601,235.66712874137636,153.92697453555155,78.62814682757012,13.092618263409797,8.551498585308419,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,153.92697453555155,0.0,False,False,0.07971606356114873,0.06527217836366832,0.06527217836366832,0.06527217836366832,0.14498824192481705,0.14498824192481705,0.14498824192481705
06037109100,214.34803034392314,260.77181655152543,191.58549069733292,11.908223907995728,14.487323141751412,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,260.77181655152543,0.0,False,False,0.04864313326084593,0.016423282166845535,0.016423282166845535,0.0,0.06506641542769147,0.06506641542769147,0.04864313326084593
06037553702,148.62011330172308,67.73267919135073,154.48455203679677,8.256672961206837,3.762926621741707,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,148.62011330172308,,False,False,0.16447501138992648,0.0,0.0,0.0,0.16447501138992648,0.16447501138992648,0.16447501138992648
06037554101,239.81350425600468,49.13529207010507,84.0507896755609,13.322972458666925,2.7297384483391705,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,239.81350425600468,,False,False,0.2134404790760681,0.0,0.0,0.0,0.2134404790760681,0.2134404790760681,0.2134404790760681
06037553802,156.26412613053702,75.5798332637574,149.95448203685552,8.68134034058539,4.1988796257643,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,156.26412613053702,,False,False,0.14995904255387982,0.0,0.0,0.0,0.14995904255387982,0.14995904255387982,0.14995904255387982
06037554001,228.7975040402729,32.29793230795916,83.26624731776042,12.710972446681827,1.7943295726643977,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,4,0,228.7975040402729,,False,False,0.29219731572090735,0.0,0.0,0.0,0.29219731572090735,0.29219731572090735,0.29219731572090735
06037602200,64.5036567629247,14.136453960734606,58.25240339945946,3.5835364868291504,0.7853585533741448,detour_factor_1.35,4.5,1.35,0,4,0,0,14,0,0,22,0,64.5036567629247,,False,False,0.4853817465202087,0.0,0.0,0.0,0.4853817465202087,0.4853817465202087,0.4853817465202087
06037603400,104.7386754958565,66.77441826451852,65.82663424548424,5.81881530532536,3.709689903584361,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,104.7386754958565,,False,False,0.166442486118795,0.001992819517954686,0.001992819517954686,0.001992819517954686,0.1684353056367497,0.1684353056367497,0.1684353056367497
06037106510,300.47141946968065,357.87462474153284,179.73572148707675,16.692856637204482,19.88192359675182,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,357.87462474153284,0.0,False,False,0.03591877017529951,0.03314114906310873,0.03314114906310873,0.0,0.06905991923840823,0.06905991923840823,0.03591877017529951
06037603004,84.81882723341519,73.70841838286037,50.52512827205807,4.712157068523066,4.094912132381131,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,84.81882723341519,,False,False,0.15318319163437435,0.05561189985601686,0.05561189985601686,0.05561189985601686,0.20879509149039122,0.20879509149039122,0.20879509149039122
06037574202,86.18289447771159,78.73628508382009,100.17946228719963,4.787938582095088,4.374238060212227,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,86.18289447771159,,False,False,0.14481794931442019,0.0,0.0,0.0,0.14481794931442019,0.14481794931442019,0.14481794931442019
06037574201,82.64187205656546,100.12637989409656,119.52151598793954,4.591215114253637,5.562576660783142,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,82.64187205656546,,False,False,0.11751601475147994,0.0,0.0,0.0,0.11751601475147994,0.11751601475147994,0.11751601475147994
06037574601,41.21762758042866,123.72544028628906,126.80646505146497,2.2898681989127034,6.873635571460501,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,0,41.21762758042866,,False,True,0.0972818666124737,0.0,0.0,0.0,0.0972818666124737,0.0972818666124737,0.0972818666124737
06037320300,228.16833775622035,254.08062186402242,208.64207396707664,12.676018764234461,14.115590103556801,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,254.08062186402242,0.0,False,False,0.04986027495645513,0.01020643916962232,0.01020643916962232,0.0,0.060066714126077454,0.060066714126077454,0.04986027495645513
06037291210,67.71443746719966,78.6287895644834,40.8400853353072,3.7619131926222034,4.368266086915744,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,1,67.71443746719966,,False,False,0.14498722858049506,0.10113593774372337,0.10113593774372337,0.10113593774372337,0.24612316632421843,0.24612316632421843,0.24612316632421843
06037570203,174.3791294947623,76.27648912712885,143.61383675678366,9.687729416375683,4.237582729284936,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,174.3791294947623,,False,False,0.1487932122532247,0.0,0.0,0.0,0.1487932122532247,0.1487932122532247,0.1487932122532247
06037291220,49.45790689646912,103.34324691089623,16.115152037413274,2.747661494248284,5.74129149504979,detour_factor_1.35,4.5,1.35,0,0,0,0,0,1,0,0,1,49.45790689646912,,False,False,0.11427600385119066,0.3384920473905325,0.3384920473905325,0.3384920473905325,0.45276805124172315,0.45276805124172315,0.45276805124172315
06037291300,39.735747099816635,107.53184483009714,6.165613713192699,2.2075415055453687,5.97399137944984,detour_factor_1.35,4.5,1.35,0,0,1,0,0,1,1,0,1,107.53184483009714,0.0,False,False,0.11031575459479634,0.5734818526051689,0.5734818526051689,0.5734818526051689,0.6837976071999653,0.6837976071999653,0.6837976071999653
06037103300,194.45166448422012,174.37263427736332,176.5149547759103,10.80287024912334,9.687368570964628,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,174.37263427736332,0.0,False,False,0.07103308170247816,0.0,0.0,0.0,0.07103308170247816,0.07103308170247816,0.07103308170247816
06037265700,42.366341558046265,50.62034414625316,12.656444575375271,2.3536856421136814,2.812241341458509,detour_factor_1.35,4.5,1.35,0,0,1,0,0,1,1,0,2,129.62034414625316,79.0,False,False,0.2084842320066618,0.3045379792707045,0.3045379792707045,0.0,0.5130222112773662,0.5130222112773662,0.2084842320066618
06037265410,28.386555586006285,72.20530869152492,28.048409077549177,1.577030865889238,4.011406038418051,detour_factor_1.35,4.5,1.35,0,0,0,1,0,1,1,0,1,28.386555586006285,,True,True,0.15587497086356075,0.16632831388326405,0.16632831388326405,0.0,0.3222032847468248,0.3222032847468248,0.15587497086356075
06037265301,0.282108673389574,73.76115045252466,15.840494376175421,0.015672704077198556,4.097841691806925,detour_factor_1.35,4.5,1.35,1,0,0,1,0,1,1,0,1,73.76115045252466,0.0,False,False,0.15309044561440227,0.3039402006928542,0.3039402006928542,0.0,0.4570306463072565,0.4570306463072565,0.15309044561440227
06037183101,66.21410347033708,26.212820442363913,157.14368330554626,3.6785613039076153,1.4562678023535507,detour_factor_1.35,4.5,1.35,0,0,0,0,4,0,0,10,0,66.21410347033708,,False,False,0.3371587894225815,0.0,0.0,0.0,0.3371587894225815,0.3371587894225815,0.3371587894225815
06037267100,52.42373249801781,31.658640879651838,17.321551942314937,2.912429583223212,1.7588133822028797,detour_factor_1.35,4.5,1.35,0,0,0,0,0,1,0,13,2,110.65864087965184,79.0,False,False,0.2963491504110346,0.13860055543324434,0.13860055543324434,0.0,0.43494970584427894,0.43494970584427894,0.2963491504110346
06037264302,42.33024700927928,39.741875204179884,59.513943722855295,2.3516803894044047,2.207881955787771,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,5,0,42.33024700927928,,False,True,0.2512158444730258,0.0,0.0,0.0,0.2512158444730258,0.2512158444730258,0.2512158444730258
06037267300,51.434430472031465,27.205745590456445,35.77033633621467,2.8574683595573034,1.5114303105809135,detour_factor_1.35,4.5,1.35,0,0,0,0,10,0,0,21,1,51.434430472031465,,False,False,0.32890074681763076,0.0,0.0,0.0,0.32890074681763076,0.32890074681763076,0.32890074681763076
06037267402,62.396305909755704,29.155205057228205,50.71740029921046,3.4664614394308724,1.6197336142904555,detour_factor_1.35,4.5,1.35,0,0,0,0,11,0,0,15,0,62.396305909755704,,False,False,0.31381012005569997,0.0,0.0,0.0,0.31381012005569997,0.31381012005569997,0.31381012005569997
06037267501,61.05072301120369,19.791703040041575,45.91279944950016,3.39170683395576,1.0995390577800874,detour_factor_1.35,4.5,1.35,0,0,0,0,10,0,0,25,0,61.05072301120369,,False,False,0.4025152812828408,0.0,0.0,0.0,0.4025152812828408,0.4025152812828408,0.4025152812828408
06037267502,68.66429112272466,18.790876518046467,56.716943167948905,3.8146828401513706,1.0439375843359147,detour_factor_1.35,4.5,1.35,0,0,0,0,15,0,0,19,0,68.66429112272466,,False,False,0.4150556043251797,0.0,0.0,0.0,0.4150556043251797,0.4150556043251797,0.4150556043251797
06037267600,73.58839055470185,5.063770138161526,57.987323981813674,4.088243919705658,0.28132056323119586,detour_factor_1.35,4.5,1.35,0,10,0,0,14,0,0,25,0,73.58839055470185,,False,False,0.7247517716032029,0.0,0.0,0.0,0.7247517716032029,0.7247517716032029,0.7247517716032029
06037239202,63.0234264006418,36.78522103258473,25.584782850436003,3.501301466702322,2.0436233906991514,detour_factor_1.35,4.5,1.35,0,0,0,0,0,1,0,7,1,63.0234264006418,,False,False,0.26603587238342913,0.07656378661275715,0.07656378661275715,0.07656378661275715,0.3425996589961863,0.3425996589961863,0.3425996589961863
06037239201,55.02803501569101,56.44120048787534,7.681624652100298,3.057113056427278,3.135622249326407,detour_factor_1.35,4.5,1.35,0,0,1,0,0,1,0,0,1,55.02803501569101,,False,False,0.19109168636653123,0.44337702599421863,0.44337702599421863,0.44337702599421863,0.6344687123607499,0.6344687123607499,0.6344687123607499
06037237402,74.85613386980626,52.368929570037125,41.46148373816659,4.158674103878125,2.9093849761131736,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,1,74.85613386980626,,False,False,0.2029356789878442,0.04039633754092914,0.04039633754092914,0.04039633754092914,0.24333201652877334,0.24333201652877334,0.24333201652877334
06037237401,71.07522990850846,62.55099616382784,32.40164671665426,3.9486238838060252,3.4750553424348793,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,1,71.07522990850846,,False,False,0.17570601758867926,0.11582867464820845,0.11582867464820845,0.11582867464820845,0.2915346922368877,0.2915346922368877,0.2915346922368877
